Sentence ID	String	Author	URL	Agency	Date	Web Date
3385929	Is it in the food supply?" says David Ropeik, director of risk communication at the Harvard Center for Risk Analysis.	Patrick O'Driscoll	www.usatoday.com	*	*	2003/12/26
3386168	"It's not zero," said David Ropeik, director of risk communication at the Harvard Center for Risk Analysis.	Sandi Doughton	seattletimes.nwsource.com	*	*	2003/12/26
2190421	"The mission of the CAPPS II system has been and always will be aviation security," said the administration, part of the Homeland Security Department.	Audrey Hudson	washingtontimes.com	*	August 26, 2003	2003/08/28
2190204	"The mission of the CAPPS II system has been and always will be aviation security," they said.	BOB DART	www.ajc.com	The Atlanta Journal-Constitution	*	2003/08/28
3276667	Expenses are expected to be approximately $2.3 billion, at the high end of the previous expectation of $2.2-to-$2.3 billion.	Mark LaPedus	www.eetimes.com	*	*	2003/12/05
2999115	America has accused Syria of not doing enough to prevent foreign fighters infiltrating through its eastern border into Iraq to attack U.S.-led coalition forces.	SAM F. GHATTAS	www.guardian.co.uk	*	*	2003/11/02
2999035	US officials accuse regional states, particularly Syria, of not doing enough to prevent foreign fighters from entering Iraq to attack US-led coalition forces.	Sam F. Ghattas	www.news.com.au	*	November 3, 2003	2003/11/02
2787374	Elwin Hermanson and the SaskParty would put the future of our Crown corporations — and our economy — at risk,” the platform reads.	DARREN YOURK	www.globeandmail.com	*	*	2003/10/18
2787403	Elwin Hermanson and the Sask. Party would put the future of our Crown corporations - and our economy - at risk."	JULIAN BRANCH	www.canoe.ca	*	*	2003/10/18
1695578	They also showed the greatest increase in early rapid head growth compared with those children with milder forms of the disorder.	Deanna Bellandi	www.boston.com	*	*	2003/07/16
1695467	Those children later diagnosed with the most severe autism showed the greatest increase in early rapid head growth compared to those children with milder forms of the disorder.	DEANNA BELLANDI	www.kansascity.com	*	*	2003/07/16
2460509	Site Finder has been visited 65 million times since its introduction, Galvin said.	Pham-Duy Nguyen	www.bayarea.com	*	*	2003/09/23
2460489	Through Sunday, Sept. 21, Site Finder has been visited over 65 million times by Internet users.	John Leyden	www.theregister.co.uk	*	*	2003/09/23
1346374	U.S. and European leaders pledged on Wednesday to work together to keep Iran from developing nuclear weapons, presenting a united front after months of bitter acrimony over Iraq.	Adam Entous	asia.reuters.com	Reuters	*	2003/06/26
1346460	Bush said U.S. and European Union leaders, at an annual Washington summit, agreed on the need to keep Iran from developing nuclear weapons.	Adam Entous	reuters.com	Reuters	*	2003/06/26
2624855	Djerejian said that in the last month Syria has taken steps in response to the pressure, such as relocating the militant group offices out of Damascus.	Glenn Kessler and Mike Allen	msnbc.com	Washington Post	*	2003/10/06
2624576	Mr Djerejian said that in the past month Syria had taken some steps in response to the pressure, such as moving the militant group offices out of Damascus.	Glenn Kessler and Mike Allen	www.smh.com.au	Sydney Morning Herald	October 7, 2003	2003/10/06
1200506	That took the benchmark 10-year note US10YT=RR down 9/32, its yield rising to 3.37 percent from 3.34 percent late on Thursday.	Wayne Cole	reuters.com	Reuters	*	2003/06/22
1200563	That saw the benchmark 10-year note US10YT=RR slip 5/32 in price, taking its yield to 3.36 percent from 3.34 percent late on Thursday.	Wayne Cole	reuters.com	Reuters	*	2003/06/22
14510	The index, which measures activity in the service sector, climbed to 50.7 last month from 47.9 in March.	TSC Staff	www.thestreet.com	*	*	2003/05/05
14656	The Arizona-based ISM reported Monday that its non-manufacturing index rose to 50.7 last month, from 47.9 in March.	Ottawa Business Journal Staff	www.ottawabusinessjournal.com	*	*	2003/05/05
780201	Bryant previously said that hike had a greater impact on demand than officials expected.	MATTHEW FORDAHL	*	*	*	2003/06/06
1485566	Agrawal said her research neither suggests nor indicates PCOS causes lesbianism, only that PCOS is more prevalent in lesbian women.	Patricia Reaney	story.news.yahoo.com	Reuters	*	2003/07/03
516783	Justice John Paul Stevens compared the interrogation to "an attempt to obtain an involuntary confession from a prisoner by torturous methods."	Gina Holland	www.oaklandtribune.com	*	*	2003/05/28
2077256	The Memory Stick Pro Duo card will be theoretically able to transfer data at a rate of up to 20 megabytes per second under optimal conditions, according to Sony.	RICHARD SHIM	www.globetechnology.com	*	*	2003/08/16
2077138	It will theoretically be able to transfer data at a rate of up to 20 megabytes per second under optimal conditions, according to Sony.	Richard Shim	news.com.com	*	*	2003/08/16
530914	Westfield also will continue discussions about the other co-owned centres such as Knox City in Melbourne, half-owned by Deutsche Bank.	Carolyn Cummins	*	*	May 29 2003	2003/05/28
3048226	These are real crimes that hurt a lot of people.	Robert Jaques	www.vnunet.com	*	*	2003/11/06
3048303	"These are real crimes that disrupt the lives of real people," Smith said.	CHARLES POPE	seattlepi.nwsource.com	*	November 6, 2003	2003/11/06
3248482	Richard Miller remained hospitalized after undergoing a liver transplant, but his wife has recovered.	Jim McLain	www.insidevc.com	*	December 3, 2003	2003/12/03
3248436	Richard Miller, 57, survived a lifesaving liver transplant but remains hospitalized.	Diane Lindquist	www.signonsandiego.com	*	December 3, 2003	2003/12/03
1984638	Her lawyer Donald Levine told The Telegraph she had been offered $US250,000 to tell her story exclusively to Australian TV.	Steve Gee	www.news.com.au	*	August 12, 2003	2003/08/11
1984518	Mr Levine said she had been offered $400,000 to tell her story to an Australian TV network.	MICHAEL WARNER	www.heraldsun.news.com.au	*	*	2003/08/11
487692	While rising consumer confidence is welcomed, it is not a component of gross domestic product, whereas new home sales are.	Daniel Bases	reuters.com	Reuters	*	2003/05/27
487742	While news on consumer confidence rising is welcomed, it is not a factor in determining gross domestic product whereas new home sales do.	Daniel Bases	reuters.com	Reuters	*	2003/05/27
2097223	Historians believe it was carrying 9 tons of gold coins aimed at buying the loyalty of the Duke of Savoy, a potential ally in southeastern France.	MITCH STACY	www.charlotte.com	*	*	2003/08/17
2097332	Historians believe that the 157-foot warship was carrying 9 tons of gold coins to buy the loyalty of the Duke of Savoy, a potential ally in southeastern France.	Mitch Stacy	www.boston.com	*	*	2003/08/17
378940	Both markets rallied this past week on bets the Fed will lower rates at its next meetings on June 24-25.	Amy Baldwin	www.detnews.com	*	May 18, 2003	2003/05/20
378851	Both markets rallied last week on bets the Fed will lower rates at its next meeting June 24 and 25.	Amy Baldwin	www.indystar.com	*	May 19, 2003	2003/05/20
3113550	Dell's OpenManage software includes Dell Update Packages with SMS to help automate the management of server hardware, applications and operating systems patches with a single tool.	Clint Boulton	siliconvalley.internet.com	*	November 11, 2003	2003/11/13
3113480	The update packages help "automate the management of server hardware, applications and operating systems patches using one tool," which is unpleasantly vague.	Ashlee Vance	www.theregister.co.uk	*	*	2003/11/13
1591549	His lawyer, Pamela MacKey, said Bryant expects to be completely exonerated.	Ken Peters	www.boston.com	*	*	2003/07/09
1591599	"Mr. Bryant is innocent and expects to be completely exonerated," Mackey said in a statement.	JUDITH KOHLER	www.globeandmail.com	*	*	2003/07/09
2821916	"We are keeping an open mind," said Sergeant Magee.	Murray Mottram	www.theage.com.au	*	October 20, 2003	2003/10/20
2821902	Detective Sergeant Bernie Magee said police were keeping an open mind on the disappearance.	Barclay Crawford	news.com.au	*	October 20, 2003	2003/10/20
1353184	The conference, sponsored by the U.S. Department of Agriculture, is focused on eliminating world hunger through genetically modified foods and other technologies.	JENNIFER COLEMAN	www.miami.com	*	*	2003/06/26
1353144	The conference was sponsored by the U.S. Department of Agriculture to discuss ways to end world hunger and poverty.	KIM BACA	www.kansascity.com	*	*	2003/06/26
577969	Doctors have speculated that the body’s own estrogen protects against cell damage and improves blood flow.	LINDSEY TANNER	www.montanaforum.com	*	May 28, 2003	2003/05/29
2981951	During the hearing, Morales expressed "sincere regrets and remorse" for his actions.	Guillermo Contreras	news.mysanantonio.com	*	*	2003/11/01
2982021	Morales, who pleaded guilty in July, expressed "sincere regret and remorse" for his crimes.	JANET ELLIOTT	www.chron.com	*	*	2003/11/01
1918608	The Oct. 9 hearing date is two days after the Lakers open their pre-season with two games in Hawaii.	CHARLIE BRENNAN	www.knoxnews.com	*	August 6, 2003	2003/08/07
1918489	Bryant's hearing date falls two days after the Lakers open the preseason with two games in Hawaii.	Charlie Brennan	rockymountainnews.com	*	August 7, 2003	2003/08/07
1678050	A police spokesman confirmed: "Greater Manchester Police, with the support of the German authorities and the FBI, have arrested Toby Studabaker in Frankfurt, Germany."	Jan Disley In Paris	www.mirror.co.uk	*	Jul 16 2003	2003/07/16
1678502	"Greater Manchester Police, with the support of German authorities and the Federal Bureau of Investigation have now arrested Toby Studabaker in Frankfurt, Germany," a police spokeswoman said.	Kate Kelland	asia.reuters.com	Reuters	*	2003/07/16
2089107	US military officials say rotor wash from the helicopter might have blown down the banner.	Drew Brown and Hannah Allam	www.boston.com	*	*	2003/08/16
2088980	US officials said downward "rotor wash" generated by the hovering helicopter stripped the flag from the tower.	Neil MacFarquhar	www.theage.com.au	*	August 17, 2003	2003/08/16
970568	Stanford (46-15) plays South Carolina (44-20) today in a first-round game at Rosenblatt Stadium in Omaha, Neb.	Daniel Brown	www.bayarea.com	*	*	2003/06/13
2761996	The final report on the investigation could take as long as a year, Engleman said at a news briefing.	Grant McCool	www.reuters.co.uk	Reuters	*	2003/10/16
2761977	Engleman said the final report on the investigation could take as long as a year.	Grant McCool	www.alertnet.org	*	*	2003/10/16
2768371	Mr Colpin did not specify whether it was this system that was at the centre of the investigation.	George Parker	news.ft.com	*	*	2003/10/16
2768323	Neither OLAF nor the Belgian prosecutors have specified if it was this system that was at the centre of the investigation.	Bart Crols and Jeremy Smith	www.reuters.co.uk	Reuters	*	2003/10/16
1040202	The benchmark 10-year note US10YT=RR lost 11/32 in price, taking its yield to 3.21 percent from 3.17 percent late on Monday.	Wayne Cole	reuters.com	Reuters	*	2003/06/17
1040012	Further out the curve, the benchmark 10-year note US10YT=RR shed 18/32 in price, taking its yield to 3.24 percent from 3.17 percent.	Wayne Cole	reuters.com	Reuters	*	2003/06/17
2939920	Doctors had planned to deliver him two weeks early, on or around November 14.	Vivienne Aitken	www.dailyrecord.co.uk	*	*	2003/10/30
2939978	A Caesarean had originally been planned in mid- November, two weeks early.	Vivienne Aitken	www.mirror.co.uk	*	Oct 30 2003	2003/10/30
1712236	The study indicated that men who ejaculated more than five times a week were a third less likely to develop prostate cancer.	Judy Skatssoon	www.news.com.au	*	July 17, 2003	2003/07/17
1900937	The Portuguese weather service said Europe's heatwave was caused by a mass of hot, dry air moving from the southeast.	Ian Simpson	reuters.com	Reuters	*	2003/08/07
1900992	The heatwave was due to a mass of hot, dry air from the southeast, said Mario Almeida of Portugal's weather service.	Allan Dowd	reuters.com	Reuters	*	2003/08/07
781865	The other 24 members are split between representatives of the securities industry and so-called "public" board members.	Nicole Maestri and Brendan Intindola	*	Reuters	*	2003/06/06
781610	Of the 24 directors who are not exchange executives, half are representatives of the securities industry and half are designated public members.	PATRICK McGEEHAN	*	*	June 6, 2003	2003/06/06
2369029	Mr Alibek said: "Our outcomes are very encouraging.	Stephen Foley	news.independent.co.uk	*	*	2003/09/15
2368997	"Our outcomes are very encouraging," George Mason researcher Ken Alibek said.	Rosie Murray-West	www.telegraph.co.uk	*	*	2003/09/15
683153	A spokesman said: "Since November, we have co-operated fully with the police.	Sean O'Neill	www.telegraph.co.uk	*	*	2003/06/03
682794	It added it had "co-operated fully" with police since November.	Nikki Tait and Stephanie Kirchgaessner	news.ft.com	*	*	2003/06/03
3085550	It indicates, Roberts said, "that terrorists really don't care who they attack.	WILLIAM MANN	www.canoe.ca	*	*	2003/11/10
1401043	The traditional Mediterranean diet puts the emphasis on vegetables, legumes, fruits, nuts, cereals and olive oil.	Amanda Gardner	*	*	June 27, 2003	2003/06/27
1401108	The traditional Mediterranean diet contains many components, including a high intake of fruits and vegetables, nuts and cereals, and olive oil.	Alison McCook	*	*	*	2003/06/27
1077596	She and her husband left behind two sons: Robert, who was six, and Michael, who was 10.	Matt Wells	news.bbc.co.uk	*	*	2003/06/18
1077628	The couple left behind two boys, Robert, 6, and Michael, 10.	Grant McCool	reuters.com	Reuters	*	2003/06/18
619375	Ultimately, she will earn more than the $900,000 that Kenny Perry got for winning the PGA Tour event.	Doug Ferguson	*	*	*	2003/05/30
619005	But she'll earn more than the $900000 (about R7.5-million) Kenny Perry got for winning.	Doug Ferguson	*	*	*	2003/05/30
89798	The rapper's lawyer, Mark Gann, didn't return calls for comment.	DAREH GREGORIAN	www.nypost.com	*	*	2003/05/07
89744	The 27-year-old rapper's attorney in the civil matter, Mark Gann, did not return calls for comment.	Jeanne King	reuters.com	Reuters	*	2003/05/07
2529318	That triggered a 47-hour police standoff that inconvenienced thousands of commuters, as traffic backed up in Downtown Washington and northern Virginia.	DERRILL HOLLY	www.heraldtribune.com	*	*	2003/09/27
2879435	The news service reports wages among all nongovernment workers rose an average 2.7 percent from July 2002 through June 2003, according to the Bureau of Labor Statistics.	Joseph Farah	worldnetdaily.com	*	*	2003/10/24
2879308	According to the Bureau of Labor Statistics, wages among all nongovernment workers rose an average 2.7 percent from July 2002 through June 2003.	Jim Abrams	www.boston.com	*	*	2003/10/24
1438288	AirTran officials and a Boeing official declined to comment yesterday.	PAUL NYHAN	seattlepi.nwsource.com	*	July 1, 2003	2003/07/01
1438327	Trish York, a spokeswoman for Boeing, declined to comment on the deal.	EDWARD WONG	www.nytimes.com	New York Times	July 1, 2003	2003/07/01
559882	Agassi is not the only American man through to the third round.	Greg Garber	*	*	*	2003/05/29
559542	Harkleroad was one of five American women who advanced to the third round.	Christopher Clarey	*	*	*	2003/05/29
633887	The tech-loaded Nasdaq composite rose 20.96 points to 1595.91 to end at its highest level for 12 months.	DARRIN BARNETT	*	*	*	2003/06/02
779371	The unemployment rate inched up one-tenth of a percentage point from April's 6 percent to its highest since July 1994.	Caren Bohan	*	*	*	2003/06/06
1603482	"She was very affectionate with them," said Blossom Medley, who also looked after the children.	Sean Gardiner	www.nynewsday.com	*	Jul 10, 2003	2003/07/10
1603561	"She loved them so much," added Blossom Medley, who also looked after Johnson's foster kids.	Sean Gardiner	www.nynewsday.com	*	Jul 9, 2003	2003/07/10
425212	By March 2003, 67 percent of broadband users connected using cable modems, compared with 28 percent using DSL.	Susan Stellin	www.sltrib.com	*	May 20, 2003	2003/05/22
2954386	Prof Sally Baldwin, 63, from York, fell into a cavity which opened up when the structure collapsed at Tiburtina station, Italian railway officials said.	Bruce Johnston	www.telegraph.co.uk	*	*	2003/10/30
2954372	Sally Baldwin, from York, was killed instantly when a walkway collapsed and she fell into the machinery at Tiburtina station.	Amy Caulfield	www.news.scotsman.com	*	*	2003/10/30
2815702	Box cutters were used as a weapon by the Sept. 11, 2001, hijackers and have since been banned as carry-on items.	James Vicini	wireservice.wired.com	Reuters	*	2003/10/20
2815560	Box cutters were the weapons used by the 19 hijackers in the Sept. 11, 2001, attacks.	Ricardo Alonso-Zaldivar	www.sltrib.com	*	October 18, 2003	2003/10/20
1027439	"Australians are very upset and angry by what took place . . . upset because innocent people lost their lives," he said.	CINDY WOCKNER	www.theadvertiser.news.com.au	*	*	2003/06/16
1027131	Asked how his nation felt, he replied: "Australians are very upset and angry by what took place . . . upset because innocent people lost their lives."	CINDY WOCKNER	www.heraldsun.news.com.au	*	*	2003/06/16
1240329	From Justin to Kelly, a romance starring American Idol winner Kelly Clarkson and runnerup Justin Guarini, opened at No. 11 with $2.9-million.	Times Wires	www.sptimes.com	*	*	2003/06/23
1240365	"From Justin to Kelly," a romance starring "American Idol" winner Kelly Clarkson and runner-up Justin Guarini, bombed with just $2.9 million, opening at No. 11.	DAVID GERMAIN	www.heraldtribune.com	*	*	2003/06/23
1440706	Veritas will also expand its storage resource management (SRM) suite with the Precise StorageCentral software, focused on file and quota management in Windows environments.	Scott Van Camp	www.technologymarketing.com	*	June 30, 2003	2003/07/01
1440758	The first product, StorageCentral, is entry-level storage resource management (SRM) software focused on file and quota management in Windows environments.	Joseph F. Kovar	www.crn.com	*	July 01, 2003	2003/07/01
962147	PeopleSoft's board of directors has said it will meet soon to consider the Oracle offer.	David A. Vise	www.washingtonpost.com	Washington Post	*	2003/06/13
369222	The new servers will run either Linux or the x86 version of Solaris, he said.	James Maguire	www.crmdaily.com	*	May 19, 2003	2003/05/19
369272	The servers can run Solaris x86 operating system or the standard Linux operating system.	PATRICK THIBODEAU	www.computerworld.com	*	MAY 19, 2003	2003/05/19
2341131	A few miles further east is Tehuacan, where corn may first have been domesticated 4,000 years ago.	MARK STEVENSON	seattlepi.nwsource.com	*	*	2003/09/07
2341082	A few miles west are the pyramids of Teotihuacan, where corn may first have been domesticated 4,000 years ago.	Mark Stevenson	www.boston.com	*	*	2003/09/07
882056	Hundreds of people have signed petitions calling for Dr Kelly's resignation for his handling of allegedly sexually abusive priests.	North America	*	*	June 11, 2003	2003/06/11
882696	Hundreds of people have signed petitions calling for Archbishop Thomas Kelly's resignation for his handling of the crisis.	Mike Torralba	*	*	*	2003/06/11
3165117	U.S. forces struck dozens of targets on Monday, killing six guerrillas and arresting 21 others, the military said.	JEFF WILKINSON	www.bayarea.com	*	*	2003/11/18
3165201	U.S. forces struck dozens of targets on Monday, killing six guerrillas and arresting 99 others during 1,729 patrols and 25 raids conducted over 24 hours.	Jeff Wilkinson	www.dailystar.com	*	*	2003/11/18
820929	Both devices implement the v1.2 standard's eSCO facility to provide the basis for new cordless telephony applications.	Richard Wilson	www.e-insite.net	*	*	2003/06/09
820902	BlueCore3 also implements v1.2's eSCO facility to provide the basis for advanced cordless telephony applications for Bluetooth transmission.	John Walko	www.eetuk.com	*	*	2003/06/09
1369208	The first time was in 1999, when Bashir replaced the former leader of JI, Abdullah Sungkar, who had died.	Matthew Moore	www.smh.com.au	Sydney Morning Herald	June 27 2003	2003/06/26
1369178	The first time in 1999 was when Bashir replaced JI's former leader, Abdullah Sungkar, who had died.	Matthew Moore	www.theage.com.au	*	June 27 2003	2003/06/26
1934435	Former roommate and teammate Carlton Dotson, 21, was arrested and charged with murder July 21 after reportedly telling authorities he shot Dennehy after Dennehy tried to shoot him.	RACHEL KONRAD	www.kansascity.com	*	*	2003/08/08
1721438	Three other fires in or near the park were contained on Wednesday.	ROBERT WELLER	www.trib.com	*	*	2003/07/18
1721593	Two fires inside the park and one just outside the park were contained Wednesday afternoon.	MICHAEL C. BENDER The Daily Sentinel	www.gjsentinel.com	*	*	2003/07/18
149519	"The integration is exceeding almost every expectation we set for ourselves," Mr Roberts said on Thursday.	Peter Thal Larsen	news.ft.com	*	*	2003/05/08
149417	It's manageable, and the integration is exceeding "almost every expectation we set for ourselves."	George Mannes	www.thestreet.com	*	*	2003/05/08
2656347	The Vatican devised a mini-lift to allow the pope to get on and off helicopters.	Patrick Hertzog	www.usatoday.com	*	*	2003/10/08
2656255	The Vatican has devised a mini-lift to allow John Paul to board and descend from the helicopter without tackling stairs.	FRANCES D'EMILIO	www.guardian.co.uk	*	*	2003/10/08
1230767	Chante Jawan Mallard, 27, went on trial Monday, charged with first-degree murder.	Angela K. Brown	www.statesman.com	*	June 23, 2003	2003/06/23
2642526	Mr. Suen said this evening, after the ruling, that Hong Kong's cabinet would meet "very soon" to decide whether to resume construction.	KEITH BRADSHER	www.nytimes.com	New York Times	*	2003/10/07
2642629	Michael Suen, the secretary for housing, planning and lands, said after the ruling that Hong Kong's cabinet would meet "very soon" to decide whether to resume construction.	KEITH BRADSHER	www.nytimes.com	New York Times	*	2003/10/07
2620066	Geraldine Andrews, the pastor's daughter-in-law, said Robinson recently took her daughter out of a mental health facility.	Louise Chu	www.sltrib.com	*	October 06, 2003	2003/10/06
2620048	Geraldine Andrews, Reynolds' daughter-in-law and a friend of Wilson's family, said Robinson had recently taken Wilson out of a mental health facility.	LOUISE CHU	www.guardian.co.uk	*	*	2003/10/06
2168028	Some psychiatrists, Dr. Lieberman among them, noted that other studies of S.S.R.I.'s in children had also failed to find large differences in effectiveness between the drugs and placebos.	ERICA GOODE	www.nytimes.com	New York Times	August 27, 2003	2003/08/27
2168289	Lieberman and other psychiatrists noted that other studies of SSRIs in children also have failed to find large differences in effectiveness between the drugs and placebos.	Erica Goode	www.bayarea.com	*	*	2003/08/27
149566	The CWA, which represents more than 2,300 Comcast employees, called that excessive when a typical union employee makes about $27,000 a year.	BILL BERGSTROM	www.kansascity.com	*	*	2003/05/08
149546	The Communications Workers Union, which represents more than 2,300 Comcast employees, called the executive pay package excessive when a typical union employee makes about $27,000 annually.	BILL BERGSTROM	www.bayarea.com	*	*	2003/05/08
2111185	In Montana, tensions were high yesterday morning as officials prepared for what one official called an "ugly" forecast: more dry lightning and windstorms.	Jeff Barnard	www.boston.com	*	*	2003/08/23
2111269	In Montana, tension was high Friday morning as officials prepared for what one official called an ``ugly'' forecast: more dry lightning and wind storms.	JEFF BARNARD	www.guardian.co.uk	*	*	2003/08/23
981498	British Airways' New York-to-London runs will end in October.	Dune Lawrence	www.bayarea.com	*	*	2003/06/13
981540	British Airways plans to retire its seven Concordes at the end of October.	Tom Ramstack	washingtontimes.com	*	June 13, 2003	2003/06/13
3200966	Since posting a $3 million bond, Jackson has been keeping a low profile in Las Vegas, where he had been filming a music video.	Cesar G. Soriano	www.usatoday.com	*	*	2003/11/24
1852060	Still, analysts said they were disappointed by the company's 68 million pretax charge for weather-related and test failure costs on its Polar Tanker crude oil tanker program.	Chelsea Emery	*	*	*	2003/07/28
1852172	Analysts also said they were disappointed by the company's $68 million pre-tax charge for weather-related and overhead costs on its Polar Tanker crude oil tanker program.	Chelsea Emery	*	*	*	2003/07/28
409963	In addition, UDDI will have to significantly be improved to handle those aspects of SOAs.	Darryl K. Taft	www.eweek.com	*	May 21, 2003	2003/05/21
410012	Even then, UDDI will have to be improved to handle those features.	Alan Meckler	www.internetnews.com	*	May 20, 2003	2003/05/21
1247215	In fresh bloodshed last night, four Palestinian militants were killed by an explosion in the Gaza Strip, Palestinian witnesses and medics said.	PAUL ADAMS	www.globeandmail.com	*	*	2003/06/23
1247142	On Sunday, four Palestinian militants were killed by an explosion in the northern Gaza Strip.	Jeffrey Heller	famulus.msnbc.com	*	*	2003/06/23
722337	Get it all out," says Howard Davidowitz, chairman of Davidowitz & Associates, a national retail consulting firm based in New York City.	Monica Rivituso	www.smartmoney.com	*	June 3, 2003	2003/06/04
722091	Innocent or not, "she's damaged goods," said Howard Davidowitz, chairman of Davidowitz & Associates, a national retail consulting firm in New York.	DAVID KAPLAN	www.chron.com	*	*	2003/06/04
2266280	Orange shares jumped as much as 15 percent.	Bloomberg News	www.bayarea.com	*	*	2003/09/02
2266483	France Telecom shares dropped 3.6 percent while Orange surged 13 percent.	Lincoln Feast	reuters.com	Reuters	*	2003/09/02
2706184	Warden Gene Fischi said the two inmates broke a 12-by-18-inch cell window, threw a mattress to the ground, and shimmied down the makeshift rope to a second-story roof.	RON TODT	www.ajc.com	The Atlanta Journal-Constitution	*	2003/10/12
809733	They described the abductor as a Hispanic man in his 30s or early 40s, 5-feet-2 to 5-feet-5, weighing about 160 pounds.	MAKI BECKER	www.nydailynews.com	*	*	2003/06/09
809493	They described the intruder as being in his 30s to early 40s, from 5-feet-2 to 5-feet-5-inches tall, weighing about 160 pounds.	Juliana Barbassa	www.signonsandiego.com	*	*	2003/06/09
453008	According to Microsoft's latest proxy report, Ballmer held nearly 471 million shares as of Sept. 9, 2002.	Rex Crum	cbs.marketwatch.com	*	*	2003/05/23
452999	Mr. Ballmer held a split-adjusted 470.9 million Microsoft shares as of Sept. 9 - second only to Chairman Bill Gates.	Marcelo Prince	www.smartmoney.com	*	May 23, 2003	2003/05/23
1007748	He said it was a movie "meant to inspire, not offend".	Candace Sutton	*	*	June 15 2003	2003/06/16
1007879	He said yesterday that the film is "meant to inspire, not offend."	TRACY CONNOR	*	*	*	2003/06/16
540236	Bush plans to meet with Israeli Prime Minister Ariel Sharon and the new Palestinian prime minister, Mahmoud Abbas, in the Jordanian port of Aqaba on Wednesday.	BOB DEANS	www.ajc.com	The Atlanta Journal-Constitution	*	2003/05/29
539740	On Wednesday next week, Mr Bush will meet Israeli Prime Minister Ariel Sharon and new Palestinian leader Mahmoud Abbas in Aqaba, Jordan.	Phillip Coorey	www.news.com.au	*	May 30, 2003	2003/05/29
707997	Ultimately, however, Mrs Clinton decided she still loved her husband – although "as a wife, I wanted to wring Bill's neck".	PHILLIP COOREY	www.theadvertiser.news.com.au	*	*	2003/06/04
708045	She says she stayed in the marriage because she still loved him, although, "as a wife, I wanted to wring Bill's neck".	Caroline Overington	www.theage.com.au	*	June 5 2003	2003/06/04
2673409	At 12 months there was still a difference in function, although it was not a significant one.	Kathleen Doheny	www.healthcentral.com	*	*	2003/10/10
2673344	At 12 months, there was still a difference between the groups, but it was not considered significant.	Deena Beasley	story.news.yahoo.com	Reuters	*	2003/10/10
2201275	RAAF officers said yesterday a fully armed F/A-18 Hornet fighter-bomber was positioned to intercept the intruder.	Brendan Nicholson	www.theage.com.au	*	August 29, 2003	2003/08/28
2201383	Air Commodore Dave Pietsche said RAAF controllers had positioned a fully armed F/A-18 Hornet fighter to prepare to intercept the aircraft.	Max Blenkin	www.news.com.au	*	August 28, 2003	2003/08/28
2282250	They certainly reveal a very close relationship between Boeing and senior Washington officials.	Russell Hotten	www.timesonline.co.uk	*	September 02, 2003	2003/09/03
2282509	The e-mails reveal the close relationship between Boeing and the Air Force.	Russell Hotten	www.timesonline.co.uk	*	September 02, 2003	2003/09/03
2405928	AMD made the announcement on Tuesday at the Embedded Systems Conference in Boston.	Jeffrey Burt	www.eweek.com	*	September 16, 2003	2003/09/18
2405967	The Sunnyvale, Calif., chipmaker announced its plans Tuesday at the Embedded Systems Conference in Boston.	Michael Kanellos	www.businessweek.com	*	September 18, 2003	2003/09/18
1605375	Trans fats are created when hydrogen is added to vegetable oil, solidifying it and increasing the shelf life of certain products.	MARIAN BURROS	www.nytimes.com	New York Times	July 10, 2003	2003/07/10
2003690	Shortly after the opening bell, the Dow Jones Industrial Average was up 11.13 to 9,228.48, while the S&P 500 index gained 1.74 to 982.33.	Mary Chung	news.ft.com	*	*	2003/08/12
2003706	After a weak start, the Dow Jones Industrial Average ended the day up 26.26 to 9,217.35, while the S&P 500 index rose 3 to 980.59.	Mary Chung	news.ft.com	*	*	2003/08/12
1441004	Shares of Corixa were gaining 71 cents, or 10%, to $7.91 on the Nasdaq.	TSC Staff	www.thestreet.com	*	*	2003/07/01
1441007	In late-morning trading on the Nasdaq Stock Market, Corixa was up 74 cents, or 10%, at $7.94.	Hollister H. Hovey	www.smartmoney.com	*	June 30, 2003	2003/07/01
284939	Small-business customers paying $1,200 to $3,200 a year could save $60 to $120.	Staff and Wire Services	www.dailynews.com	*	May 14, 2003	2003/05/14
284799	Small-business customers paying between $1,200 and $3,200 a year would save between $60 and $120 per year, the commission estimated.	Bill Ainsworth	www.signonsandiego.com	*	May 14, 2003	2003/05/14
1755837	After the Houston event, Bush returned to his Crawford, Texas, ranch, where he will host Italian Prime Minister Silvio Berlusconi on Sunday and Monday.	Steve Holland	asia.reuters.com	Reuters	*	2003/07/20
356760	The minister said police had identified the bodies of seven of the 14-member cell believed to have carried out the five almost simultaneous attacks in Casablanca on Friday night.	Adrian Croft	www.smh.com.au	Sydney Morning Herald	May 19 2003	2003/05/19
320900	The WiFi potties were to be unveiled this summer, at music festivals in Britain.	LouAnn Lofton	www.fool.com	*	May 14, 2003	2003/05/15
321056	The world's first portal potty was soon to be rolled out at summer festivals in Great Britain.	Mike Cassidy	www.bayarea.com	*	*	2003/05/15
3130795	"I carried 100 percent of the votes in San Jose -- of all the Austrian-born body builders," Schwarzenegger said during the benefit at the Fairmont Hotel.	Rachel Konrad	www.oaklandtribune.com	*	*	2003/11/15
3130693	"I carried 100 percent of the votes in San Jose - of all the Austrian-born body builders," Schwarzenegger quipped.	RACHEL KONRAD	www.miami.com	*	*	2003/11/15
